column1,column2,column3,column4,column5,column6,column7,column8,column9
LocID,Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
840,United States of America,1955,80-84,80,5,626.044,826.031,1452.075
826,United Kingdom,1956,80-84,80,5,230.946,400.06,631.006
840,United States of America,1956,80-84,80,5,650.865,859.446,1510.311
826,United Kingdom,1957,80-84,80,5,236.779,413.991,650.77
840,United States of America,1957,80-84,80,5,665.196,882.378,1547.574
826,United Kingdom,1958,80-84,80,5,239.869,427.007,666.876
840,United States of America,1958,80-84,80,5,672.356,904.937,1577.293
826,United Kingdom,1959,80-84,80,5,240.429,439.201,679.63
840,United States of America,1959,80-84,80,5,678.668,938.687,1617.355
826,United Kingdom,1960,80-84,80,5,238.395,450.234,688.629
840,United States of America,1960,80-84,80,5,690.28,989.228,1679.508
826,United Kingdom,1961,80-84,80,5,243.457,460.887,704.344
840,United States of America,1961,80-84,80,5,727.344,1049.531,1776.875
826,United Kingdom,1962,80-84,80,5,245.38,469.462,714.842
840,United States of America,1962,80-84,80,5,758.93,1113.912,1872.842
826,United Kingdom,1963,80-84,80,5,245.038,478.271,723.309
840,United States of America,1963,80-84,80,5,779.976,1175.006,1954.982
826,United Kingdom,1964,80-84,80,5,242.972,488.432,731.404
840,United States of America,1964,80-84,80,5,789.926,1225.998,2015.924
826,United Kingdom,1965,80-84,80,5,239.618,500.199,739.817
840,United States of America,1965,80-84,80,5,795.221,1268.692,2063.913
826,United Kingdom,1966,80-84,80,5,246.061,512.927,758.988
840,United States of America,1966,80-84,80,5,835.547,1315.999,2151.546
826,United Kingdom,1967,80-84,80,5,249.582,523.526,773.108
840,United States of America,1967,80-84,80,5,868.881,1357.704,2226.585
826,United Kingdom,1968,80-84,80,5,250.26,532.476,782.736
840,United States of America,1968,80-84,80,5,892.776,1400.124,2292.9
826,United Kingdom,1969,80-84,80,5,248.218,539.773,787.991
840,United States of America,1969,80-84,80,5,906.268,1447.081,2353.349
826,United Kingdom,1970,80-84,80,5,243.919,546.057,789.976
840,United States of America,1970,80-84,80,5,911.938,1498.806,2410.744
826,United Kingdom,1971,80-84,80,5,249.921,555.204,805.125
840,United States of America,1971,80-84,80,5,945.034,1551.91,2496.944
826,United Kingdom,1972,80-84,80,5,253.328,562.468,815.796
840,United States of America,1972,80-84,80,5,973.568,1612.041,2585.609
826,United Kingdom,1973,80-84,80,5,254.492,570.595,825.087
840,United States of America,1973,80-84,80,5,996.851,1682.607,2679.458
826,United Kingdom,1974,80-84,80,5,253.558,581.158,834.716
840,United States of America,1974,80-84,80,5,1011.648,1759.09,2770.738
826,United Kingdom,1975,80-84,80,5,250.798,594.242,845.04
840,United States of America,1975,80-84,80,5,1016.864,1834.765,2851.629
826,United Kingdom,1976,80-84,80,5,258.205,606.444,864.649
840,United States of America,1976,80-84,80,5,1027.358,1870.836,2898.194
826,United Kingdom,1977,80-84,80,5,261.996,616.954,878.95
840,United States of America,1977,80-84,80,5,1010.14,1885.541,2895.681
826,United Kingdom,1978,80-84,80,5,264.404,628.124,892.528
840,United States of America,1978,80-84,80,5,972.768,1887.177,2859.945
826,United Kingdom,1979,80-84,80,5,268.159,641.845,910.004
840,United States of America,1979,80-84,80,5,940.938,1894.836,2835.774
826,United Kingdom,1980,80-84,80,5,274.284,659.048,933.332
840,United States of America,1980,80-84,80,5,943.891,1928.991,2872.882
826,United Kingdom,1981,80-84,80,5,294.192,678.547,972.739
840,United States of America,1981,80-84,80,5,1035.093,2002.484,3037.577
826,United Kingdom,1982,80-84,80,5,312.348,697.451,1009.799
840,United States of America,1982,80-84,80,5,1145.486,2092.022,3237.508
826,United Kingdom,1983,80-84,80,5,327.145,716.153,1043.298
840,United States of America,1983,80-84,80,5,1246.613,2187.838,3434.451
826,United Kingdom,1984,80-84,80,5,337.896,734.591,1072.487
840,United States of America,1984,80-84,80,5,1311.41,2280.664,3592.074
826,United Kingdom,1985,80-84,80,5,345.473,753.221,1098.694
840,United States of America,1985,80-84,80,5,1337.032,2370.315,3707.347
826,United Kingdom,1986,80-84,80,5,364.725,769.08,1133.805
840,United States of America,1986,80-84,80,5,1369.167,2442.859,3812.026
826,United Kingdom,1987,80-84,80,5,380.61,783.783,1164.393
840,United States of America,1987,80-84,80,5,1375.157,2511.379,3886.536
826,United Kingdom,1988,80-84,80,5,393.016,798.598,1191.614
840,United States of America,1988,80-84,80,5,1369.99,2574.778,3944.768
826,United Kingdom,1989,80-84,80,5,402.222,813.684,1215.906
840,United States of America,1989,80-84,80,5,1372.331,2631.894,4004.225
826,United Kingdom,1990,80-84,80,5,409.181,828.825,1238.006
840,United States of America,1990,80-84,80,5,1393.091,2685.961,4079.052
826,United Kingdom,1991,80-84,80,5,426.849,838.776,1265.625
840,United States of America,1991,80-84,80,5,1449.196,2719.337,4168.533
826,United Kingdom,1992,80-84,80,5,442.728,848.488,1291.216
840,United States of America,1992,80-84,80,5,1503.897,2735.731,4239.628
826,United Kingdom,1993,80-84,80,5,454.485,856.875,1311.36
840,United States of America,1993,80-84,80,5,1548.801,2739.737,4288.538
826,United Kingdom,1994,80-84,80,5,458.953,860.496,1319.449
840,United States of America,1994,80-84,80,5,1581.158,2745.726,4326.884
826,United Kingdom,1995,80-84,80,5,456.102,857.851,1313.953
840,United States of America,1995,80-84,80,5,1608.954,2770.522,4379.476
826,United Kingdom,1996,80-84,80,5,455.759,840.7,1296.459
840,United States of America,1996,80-84,80,5,1665.164,2809.336,4474.5
826,United Kingdom,1997,80-84,80,5,449.612,816.869,1266.481
840,United States of America,1997,80-84,80,5,1720.476,2870.454,4590.93
826,United Kingdom,1998,80-84,80,5,444.892,796.582,1241.474
840,United States of America,1998,80-84,80,5,1775.423,2948.681,4724.104
826,United Kingdom,1999,80-84,80,5,448.437,790.798,1239.235
840,United States of America,1999,80-84,80,5,1829.428,3035.57,4864.998
826,United Kingdom,1999,85-89,85,5,229.635,533.626,763.261
840,United States of America,1999,85-89,85,5,842.392,1775.16,2617.552
826,United Kingdom,1998,85-89,85,5,228.58,532.998,761.578
840,United States of America,1998,85-89,85,5,825.322,1768.548,2593.87
826,United Kingdom,1997,85-89,85,5,221.583,527.444,749.027
840,United States of America,1997,85-89,85,5,804.531,1776.237,2580.768
826,United Kingdom,1996,85-89,85,5,208.908,516.479,725.387
840,United States of America,1996,85-89,85,5,774.268,1779.097,2553.365
826,United Kingdom,1995,85-89,85,5,193.256,502.261,695.517
840,United States of America,1995,85-89,85,5,735.566,1765.858,2501.424
826,United Kingdom,1994,85-89,85,5,191.717,493.967,685.684
840,United States of America,1994,85-89,85,5,728.617,1731.939,2460.556
826,United Kingdom,1993,85-89,85,5,187.921,485.353,673.274
840,United States of America,1993,85-89,85,5,724.885,1689.168,2414.053
826,United Kingdom,1992,85-89,85,5,181.26,475.449,656.709
840,United States of America,1992,85-89,85,5,723.099,1643.222,2366.321
826,United Kingdom,1991,85-89,85,5,169.972,460.562,630.534
840,United States of America,1991,85-89,85,5,712.839,1588.797,2301.636
826,United Kingdom,1990,85-89,85,5,154.627,440.695,595.322
840,United States of America,1990,85-89,85,5,685.818,1525.725,2211.543
826,United Kingdom,1989,85-89,85,5,153.069,430.477,583.546
840,United States of America,1989,85-89,85,5,681.221,1469.489,2150.71
826,United Kingdom,1988,85-89,85,5,148.698,419.569,568.267
840,United States of America,1988,85-89,85,5,651.24,1409.455,2060.695
826,United Kingdom,1987,85-89,85,5,141.428,407.162,548.59
840,United States of America,1987,85-89,85,5,601.017,1349.428,1950.445
826,United Kingdom,1986,85-89,85,5,130.552,390.496,521.048
840,United States of America,1986,85-89,85,5,538.236,1286.027,1824.263
826,United Kingdom,1985,85-89,85,5,117.051,370.227,487.278
840,United States of America,1985,85-89,85,5,477.44,1223.944,1701.384
826,United Kingdom,1984,85-89,85,5,116.649,361.816,478.465
840,United States of America,1984,85-89,85,5,460.241,1185.793,1646.034
826,United Kingdom,1983,85-89,85,5,115.657,354.129,469.786
840,United States of America,1983,85-89,85,5,463.217,1171.056,1634.273
826,United Kingdom,1982,85-89,85,5,113.968,345.97,459.938
840,United States of America,1982,85-89,85,5,483.221,1170.015,1653.236
826,United Kingdom,1981,85-89,85,5,110.068,334,444.068
840,United States of America,1981,85-89,85,5,503.11,1163.337,1666.447
826,United Kingdom,1980,85-89,85,5,103.069,317.73,420.799
840,United States of America,1980,85-89,85,5,505.849,1137.316,1643.165
826,United Kingdom,1979,85-89,85,5,108.065,315.588,423.653
840,United States of America,1979,85-89,85,5,523.609,1110.956,1634.565
826,United Kingdom,1978,85-89,85,5,110.086,312.7,422.786
840,United States of America,1978,85-89,85,5,516.982,1063.916,1580.898
826,United Kingdom,1977,85-89,85,5,109.116,307.768,416.884
840,United States of America,1977,85-89,85,5,495.019,1005,1500.019
826,United Kingdom,1976,85-89,85,5,105.111,298.362,403.473
840,United States of America,1976,85-89,85,5,463.887,937.915,1401.802
826,United Kingdom,1975,85-89,85,5,98.655,284.556,383.211
840,United States of America,1975,85-89,85,5,428.849,870.176,1299.025
826,United Kingdom,1974,85-89,85,5,104.245,284.45,388.695
840,United States of America,1974,85-89,85,5,429.893,836.893,1266.786
826,United Kingdom,1973,85-89,85,5,106.91,283.051,389.961
840,United States of America,1973,85-89,85,5,425.586,811.418,1237.004
826,United Kingdom,1972,85-89,85,5,106.477,278.721,385.198
840,United States of America,1972,85-89,85,5,413.728,785.22,1198.948
826,United Kingdom,1971,85-89,85,5,102.653,269.269,371.922
840,United States of America,1971,85-89,85,5,391.32,748.252,1139.572
826,United Kingdom,1970,85-89,85,5,96.02,255.202,351.222
840,United States of America,1970,85-89,85,5,360.347,700.102,1060.449
826,United Kingdom,1969,85-89,85,5,101.173,254.129,355.302
840,United States of America,1969,85-89,85,5,361.585,678.028,1039.613
826,United Kingdom,1968,85-89,85,5,103.326,250.657,353.983
840,United States of America,1968,85-89,85,5,357.784,651.484,1009.268
826,United Kingdom,1967,85-89,85,5,102.381,244.048,346.429
840,United States of America,1967,85-89,85,5,348.786,618.465,967.251
826,United Kingdom,1966,85-89,85,5,97.962,232.645,330.607
840,United States of America,1966,85-89,85,5,331.925,575.945,907.87
826,United Kingdom,1965,85-89,85,5,90.676,217.211,307.887
840,United States of America,1965,85-89,85,5,307.527,528.098,835.625
826,United Kingdom,1964,85-89,85,5,96.521,217.133,313.654
840,United States of America,1964,85-89,85,5,311.472,508.144,819.616
826,United Kingdom,1963,85-89,85,5,98.714,214.449,313.163
840,United States of America,1963,85-89,85,5,311.016,493.055,804.071
826,United Kingdom,1962,85-89,85,5,96.821,207.659,304.48
840,United States of America,1962,85-89,85,5,307.323,480.343,787.666
826,United Kingdom,1961,85-89,85,5,90.822,195.588,286.41
840,United States of America,1961,85-89,85,5,297.721,462.185,759.906
826,United Kingdom,1960,85-89,85,5,82.002,179.823,261.825
840,United States of America,1960,85-89,85,5,280.335,434.227,714.562
826,United Kingdom,1959,85-89,85,5,85.761,178.073,263.834
840,United States of America,1959,85-89,85,5,284.259,421.421,705.68
826,United Kingdom,1958,85-89,85,5,86.652,175.192,261.844
840,United States of America,1958,85-89,85,5,278.646,399.29,677.936
826,United Kingdom,1957,85-89,85,5,84.115,169.783,253.898
840,United States of America,1957,85-89,85,5,264.718,368.501,633.219
826,United Kingdom,1956,85-89,85,5,77.705,159.998,237.703
840,United States of America,1956,85-89,85,5,243.711,331.352,575.063
826,United Kingdom,1955,85-89,85,5,68.417,146.34,214.757
840,United States of America,1955,85-89,85,5,219.275,294.848,514.123
826,United Kingdom,1954,85-89,85,5,71.428,146.984,218.412
840,United States of America,1954,85-89,85,5,218.414,283.575,501.989
826,United Kingdom,1953,85-89,85,5,72.233,146.255,218.488
840,United States of America,1953,85-89,85,5,219.586,284.555,504.141
826,United Kingdom,1952,85-89,85,5,70.6,142.72,213.32
840,United States of America,1952,85-89,85,5,220.375,292.984,513.359
826,United Kingdom,1951,85-89,85,5,66.069,135.186,201.255
840,United States of America,1951,85-89,85,5,217.336,300.875,518.211
826,United Kingdom,1950,85-89,85,5,59.268,124.756,184.024
840,United States of America,1950,85-89,85,5,209.034,302.498,511.532
826,United Kingdom,1999,90-94,90,5,67.25,223.583,290.833
840,United States of America,1999,90-94,90,5,287.409,863.728,1151.137
826,United Kingdom,1993,90-94,90,5,50.954,188.71,239.664
840,United States of America,1993,90-94,90,5,261.138,715.912,977.05
826,United Kingdom,1998,90-94,90,5,67.007,223.794,290.801
840,United States of America,1998,90-94,90,5,294.403,863.284,1157.687
826,United Kingdom,1997,90-94,90,5,63.631,219.292,282.923
840,United States of America,1997,90-94,90,5,293.137,847.969,1141.106
826,United Kingdom,1994,90-94,90,5,51.9,191.212,243.112
840,United States of America,1994,90-94,90,5,268.601,737.779,1006.38
826,United Kingdom,1995,90-94,90,5,49.802,191.681,241.483
840,United States of America,1995,90-94,90,5,260.351,758.621,1018.972
826,United Kingdom,1996,90-94,90,5,58.19,209.884,268.074
840,United States of America,1996,90-94,90,5,283.888,816.749,1100.637
826,United Kingdom,1988,90-94,90,5,38.056,152.638,190.694
840,United States of America,1988,90-94,90,5,183.196,583.335,766.531
826,United Kingdom,1989,90-94,90,5,38.043,154.139,192.182
840,United States of America,1989,90-94,90,5,177.855,581.994,759.849
826,United Kingdom,1991,90-94,90,5,42.456,171.124,213.58
840,United States of America,1991,90-94,90,5,210.121,644.916,855.037
826,United Kingdom,1992,90-94,90,5,47.391,181.876,229.267
840,United States of America,1992,90-94,90,5,239.591,684.459,924.05
826,United Kingdom,1986,90-94,90,5,33.958,138.992,172.95
840,United States of America,1986,90-94,90,5,193.094,575.491,768.585
826,United Kingdom,1987,90-94,90,5,36.412,147.383,183.795
840,United States of America,1987,90-94,90,5,188.777,582.988,771.765
826,United Kingdom,1990,90-94,90,5,35.828,153.632,189.46
840,United States of America,1990,90-94,90,5,176.25,589.709,765.959
826,United Kingdom,1981,90-94,90,5,30.849,117.255,148.104
840,United States of America,1981,90-94,90,5,179.249,456.073,635.322
826,United Kingdom,1983,90-94,90,5,34.824,128.034,162.858
840,United States of America,1983,90-94,90,5,207.087,526.454,733.541
826,United Kingdom,1982,90-94,90,5,33.511,124.262,157.773
840,United States of America,1982,90-94,90,5,197.644,496.657,694.301
826,United Kingdom,1984,90-94,90,5,33.939,127.951,161.89
840,United States of America,1984,90-94,90,5,203.982,542.44,746.422
826,United Kingdom,1985,90-94,90,5,30.134,125.125,155.259
840,United States of America,1985,90-94,90,5,187.108,544.753,731.861
826,United Kingdom,1978,90-94,90,5,32.688,111.368,144.056
840,United States of America,1978,90-94,90,5,157.75,373.242,530.992
826,United Kingdom,1979,90-94,90,5,31.215,110.03,141.245
840,United States of America,1979,90-94,90,5,158.871,387.206,546.077
826,United Kingdom,1977,90-94,90,5,31.925,108.663,140.588
840,United States of America,1977,90-94,90,5,150.302,354.213,504.515
826,United Kingdom,1980,90-94,90,5,26.959,105.28,132.239
840,United States of America,1980,90-94,90,5,155.004,402.777,557.781
826,United Kingdom,1969,90-94,90,5,27.305,79.29,106.595
840,United States of America,1969,90-94,90,5,105.653,206.882,312.535
826,United Kingdom,1973,90-94,90,5,31.124,96.699,127.823
840,United States of America,1973,90-94,90,5,127.05,281.008,408.058
826,United Kingdom,1974,90-94,90,5,29.908,96.066,125.974
840,United States of America,1974,90-94,90,5,127.553,291.721,419.274
826,United Kingdom,1954,90-94,90,5,15.655,40.716,56.371
840,United States of America,1954,90-94,90,5,74.171,125.095,199.266
826,United Kingdom,1976,90-94,90,5,29.67,102.618,132.288
840,United States of America,1976,90-94,90,5,138.722,330.699,469.421
826,United Kingdom,1968,90-94,90,5,28.106,78.742,106.848
840,United States of America,1968,90-94,90,5,107.76,203.535,311.295
826,United Kingdom,1971,90-94,90,5,27.652,87.001,114.653
840,United States of America,1971,90-94,90,5,111.439,238.83,350.269
826,United Kingdom,1972,90-94,90,5,30.112,93.38,123.492
840,United States of America,1972,90-94,90,5,120.942,262.498,383.44
826,United Kingdom,1960,90-94,90,5,15.693,45.685,61.378
840,United States of America,1960,90-94,90,5,68.509,110.293,178.802
826,United Kingdom,1962,90-94,90,5,21.852,58.057,79.909
840,United States of America,1962,90-94,90,5,90.27,147.714,237.984
826,United Kingdom,1975,90-94,90,5,25.888,91.763,117.651
840,United States of America,1975,90-94,90,5,121.235,295.184,416.419
826,United Kingdom,1961,90-94,90,5,19.264,53.079,72.343
840,United States of America,1961,90-94,90,5,80.732,130.268,211
826,United Kingdom,1967,90-94,90,5,26.694,74.685,101.379
840,United States of America,1967,90-94,90,5,104.586,195.45,300.036
826,United Kingdom,1955,90-94,90,5,12.791,37.246,50.037
840,United States of America,1955,90-94,90,5,65.873,113.475,179.348
826,United Kingdom,1970,90-94,90,5,23.694,76.442,100.136
840,United States of America,1970,90-94,90,5,97.378,207.375,304.753
826,United Kingdom,1950,90-94,90,5,10.886,30.317,41.203
840,United States of America,1950,90-94,90,5,63.02,120.379,183.399
826,United Kingdom,1951,90-94,90,5,13.174,35.395,48.569
840,United States of America,1951,90-94,90,5,70.462,128.295,198.757
826,United Kingdom,1952,90-94,90,5,14.971,38.947,53.918
840,United States of America,1952,90-94,90,5,75.12,131.867,206.987
826,United Kingdom,1953,90-94,90,5,16.079,41.056,57.135
840,United States of America,1953,90-94,90,5,76.797,131.051,207.848
826,United Kingdom,1957,90-94,90,5,17.365,46.809,64.174
840,United States of America,1957,90-94,90,5,74.12,115.42,189.54
826,United Kingdom,1958,90-94,90,5,18.588,49.002,67.59
840,United States of America,1958,90-94,90,5,75.015,113.451,188.466
826,United Kingdom,1959,90-94,90,5,18.339,48.779,67.118
840,United States of America,1959,90-94,90,5,73.288,111.241,184.529
826,United Kingdom,1963,90-94,90,5,23.458,61.317,84.775
840,United States of America,1963,90-94,90,5,96.044,161.179,257.223
826,United Kingdom,1966,90-94,90,5,23.952,68.275,92.227
840,United States of America,1966,90-94,90,5,97.856,183.624,281.48
826,United Kingdom,1956,90-94,90,5,15.476,43.089,58.565
840,United States of America,1956,90-94,90,5,71.608,116.862,188.47
826,United Kingdom,1964,90-94,90,5,23.112,61.692,84.804
840,United States of America,1964,90-94,90,5,95.262,166.819,262.081
826,United Kingdom,1965,90-94,90,5,19.928,58.781,78.709
840,United States of America,1965,90-94,90,5,86.571,163.644,250.215
826,United Kingdom,1950,95-99,95,5,1.075,4.153,5.228
826,United Kingdom,1951,95-99,95,5,1.349,4.957,6.306
826,United Kingdom,1952,95-99,95,5,1.868,6.311,8.179
826,United Kingdom,1953,95-99,95,5,2.247,7.317,9.564
826,United Kingdom,1954,95-99,95,5,2.142,7.18,9.322
826,United Kingdom,1955,95-99,95,5,1.257,5.261,6.518
826,United Kingdom,1956,95-99,95,5,1.596,6.248,7.844
826,United Kingdom,1957,95-99,95,5,2.227,7.957,10.184
826,United Kingdom,1958,95-99,95,5,2.691,9.219,11.91
826,United Kingdom,1959,95-99,95,5,2.595,9.088,11.683
826,United Kingdom,1960,95-99,95,5,1.609,6.814,8.423
826,United Kingdom,1961,95-99,95,5,2.015,7.919,9.934
826,United Kingdom,1962,95-99,95,5,2.764,9.89,12.654
826,United Kingdom,1963,95-99,95,5,3.334,11.405,14.739
826,United Kingdom,1964,95-99,95,5,3.258,11.316,14.574
826,United Kingdom,1965,95-99,95,5,2.149,8.685,10.834
826,United Kingdom,1966,95-99,95,5,2.715,10.334,13.049
826,United Kingdom,1967,95-99,95,5,3.706,13.123,16.829
826,United Kingdom,1968,95-99,95,5,4.444,15.277,19.721
826,United Kingdom,1969,95-99,95,5,4.357,15.395,19.752
826,United Kingdom,1970,95-99,95,5,2.997,12.446,15.443
826,United Kingdom,1971,95-99,95,5,3.635,14.541,18.176
826,United Kingdom,1972,95-99,95,5,4.74,17.932,22.672
826,United Kingdom,1973,95-99,95,5,5.531,20.445,25.976
826,United Kingdom,1974,95-99,95,5,5.358,20.34,25.698
826,United Kingdom,1975,95-99,95,5,3.699,16.315,20.014
826,United Kingdom,1976,95-99,95,5,4.319,18.648,22.967
826,United Kingdom,1977,95-99,95,5,5.443,22.527,27.97
826,United Kingdom,1978,95-99,95,5,6.234,25.374,31.608
826,United Kingdom,1979,95-99,95,5,5.995,25.136,31.131
826,United Kingdom,1980,95-99,95,5,4.149,20.303,24.452
826,United Kingdom,1981,95-99,95,5,4.757,22.863,27.62
826,United Kingdom,1982,95-99,95,5,5.887,27.129,33.016
826,United Kingdom,1983,95-99,95,5,6.703,30.319,37.022
826,United Kingdom,1984,95-99,95,5,6.498,30.244,36.742
826,United Kingdom,1985,95-99,95,5,4.692,25.289,29.981
826,United Kingdom,1986,95-99,95,5,5.414,28.269,33.683
826,United Kingdom,1987,95-99,95,5,6.722,33.223,39.945
826,United Kingdom,1988,95-99,95,5,7.68,37.019,44.699
826,United Kingdom,1989,95-99,95,5,7.503,37.148,44.651
826,United Kingdom,1990,95-99,95,5,5.553,31.774,37.327
826,United Kingdom,1991,95-99,95,5,6.32,35.623,41.943
826,United Kingdom,1992,95-99,95,5,7.758,41.799,49.557
826,United Kingdom,1993,95-99,95,5,8.882,46.539,55.421
826,United Kingdom,1994,95-99,95,5,8.818,46.962,55.78
826,United Kingdom,1995,95-99,95,5,6.812,41.061,47.873
826,United Kingdom,1996,95-99,95,5,8.171,45.822,53.993
826,United Kingdom,1997,95-99,95,5,10.546,53.355,63.901
826,United Kingdom,1998,95-99,95,5,12.361,58.917,71.278
826,United Kingdom,1999,95-99,95,5,12.362,58.918,71.28
840,United States of America,1950,95-99,95,5,11.804,31.581,43.385
840,United States of America,1951,95-99,95,5,13.267,33.356,46.623
840,United States of America,1952,95-99,95,5,15.584,36.224,51.808
840,United States of America,1953,95-99,95,5,17.197,37.892,55.089
840,United States of America,1954,95-99,95,5,16.705,36.212,52.917
840,United States of America,1955,95-99,95,5,12.915,29.31,42.225
840,United States of America,1956,95-99,95,5,14.202,30.724,44.926
840,United States of America,1957,95-99,95,5,16.608,33.892,50.5
840,United States of America,1958,95-99,95,5,18.253,35.831,54.084
840,United States of America,1959,95-99,95,5,17.562,34.209,51.771
840,United States of America,1960,95-99,95,5,13.257,27.309,40.566
840,United States of America,1961,95-99,95,5,14.112,27.549,41.661
840,United States of America,1962,95-99,95,5,16.16,29.501,45.661
840,United States of America,1963,95-99,95,5,17.78,31.405,49.185
840,United States of America,1964,95-99,95,5,17.384,31.132,48.516
840,United States of America,1965,95-99,95,5,13.493,26.413,39.906
840,United States of America,1966,95-99,95,5,15.774,31.488,47.262
840,United States of America,1967,95-99,95,5,19.841,40.111,59.952
840,United States of America,1968,95-99,95,5,22.848,46.822,69.67
840,United States of America,1969,95-99,95,5,22.59,47.805,70.395
840,United States of America,1970,95-99,95,5,17.481,40.814,58.295
840,United States of America,1971,95-99,95,5,19.684,46.109,65.793
840,United States of America,1972,95-99,95,5,23.463,54.281,77.744
840,United States of America,1973,95-99,95,5,26.375,61.135,87.51
840,United States of America,1974,95-99,95,5,26.252,62.886,89.138
840,United States of America,1975,95-99,95,5,21.209,56.288,77.497
840,United States of America,1976,95-99,95,5,24.354,66.124,90.478
840,United States of America,1977,95-99,95,5,29.689,81.005,110.694
840,United States of America,1978,95-99,95,5,33.903,93.268,127.171
840,United States of America,1979,95-99,95,5,34.33,97.462,131.792
840,United States of America,1980,95-99,95,5,28.952,90.354,119.306
840,United States of America,1981,95-99,95,5,32.842,101.997,134.839
840,United States of America,1982,95-99,95,5,39.164,118.433,157.597
840,United States of America,1983,95-99,95,5,44.05,132.09,176.14
840,United States of America,1984,95-99,95,5,44.333,136.934,181.267
840,United States of America,1985,95-99,95,5,37.568,128.53,166.098
840,United States of America,1986,95-99,95,5,43.04,145.861,188.901
840,United States of America,1987,95-99,95,5,51.406,170.233,221.639
840,United States of America,1988,95-99,95,5,56.891,187.942,244.833
840,United States of America,1989,95-99,95,5,55.393,189.978,245.371
840,United States of America,1990,95-99,95,5,44.397,171.891,216.288
840,United States of America,1991,95-99,95,5,44.923,181.051,225.974
840,United States of America,1992,95-99,95,5,47.464,194.693,242.157
840,United States of America,1993,95-99,95,5,49.98,205.761,255.741
840,United States of America,1994,95-99,95,5,49.445,207.088,256.533
840,United States of America,1995,95-99,95,5,42.196,191.566,233.762
840,United States of America,1996,95-99,95,5,50.157,208.753,258.91
840,United States of America,1997,95-99,95,5,63.891,237.058,300.949
840,United States of America,1998,95-99,95,5,73.755,258.097,331.852
840,United States of America,1999,95-99,95,5,73.218,259.072,332.29
826,United Kingdom,1950,100+,100,-1,0.05,0.265,0.315
826,United Kingdom,1951,100+,100,-1,0.052,0.288,0.34
826,United Kingdom,1952,100+,100,-1,0.054,0.311,0.365
826,United Kingdom,1953,100+,100,-1,0.056,0.332,0.388
826,United Kingdom,1954,100+,100,-1,0.058,0.353,0.411
826,United Kingdom,1955,100+,100,-1,0.06,0.373,0.433
826,United Kingdom,1956,100+,100,-1,0.063,0.395,0.458
826,United Kingdom,1957,100+,100,-1,0.066,0.417,0.483
826,United Kingdom,1958,100+,100,-1,0.07,0.441,0.511
826,United Kingdom,1959,100+,100,-1,0.074,0.467,0.541
826,United Kingdom,1960,100+,100,-1,0.079,0.495,0.574
826,United Kingdom,1961,100+,100,-1,0.084,0.525,0.609
826,United Kingdom,1962,100+,100,-1,0.09,0.559,0.649
826,United Kingdom,1963,100+,100,-1,0.097,0.597,0.694
826,United Kingdom,1964,100+,100,-1,0.105,0.639,0.744
826,United Kingdom,1965,100+,100,-1,0.114,0.685,0.799
826,United Kingdom,1966,100+,100,-1,0.124,0.735,0.859
826,United Kingdom,1967,100+,100,-1,0.136,0.791,0.927
826,United Kingdom,1968,100+,100,-1,0.149,0.852,1.001
826,United Kingdom,1969,100+,100,-1,0.163,0.918,1.081
826,United Kingdom,1970,100+,100,-1,0.178,0.989,1.167
826,United Kingdom,1971,100+,100,-1,0.194,1.067,1.261
826,United Kingdom,1972,100+,100,-1,0.212,1.15,1.362
826,United Kingdom,1973,100+,100,-1,0.23,1.238,1.468
826,United Kingdom,1974,100+,100,-1,0.248,1.329,1.577
826,United Kingdom,1975,100+,100,-1,0.264,1.422,1.686
826,United Kingdom,1976,100+,100,-1,0.279,1.517,1.796
826,United Kingdom,1977,100+,100,-1,0.293,1.615,1.908
826,United Kingdom,1978,100+,100,-1,0.306,1.717,2.023
826,United Kingdom,1979,100+,100,-1,0.32,1.827,2.147
826,United Kingdom,1980,100+,100,-1,0.336,1.946,2.282
826,United Kingdom,1981,100+,100,-1,0.353,2.075,2.428
826,United Kingdom,1982,100+,100,-1,0.372,2.214,2.586
826,United Kingdom,1983,100+,100,-1,0.391,2.36,2.751
826,United Kingdom,1984,100+,100,-1,0.41,2.514,2.924
826,United Kingdom,1985,100+,100,-1,0.428,2.674,3.102
826,United Kingdom,1986,100+,100,-1,0.443,2.834,3.277
826,United Kingdom,1987,100+,100,-1,0.458,3.002,3.46
826,United Kingdom,1988,100+,100,-1,0.472,3.178,3.65
826,United Kingdom,1989,100+,100,-1,0.487,3.364,3.851
826,United Kingdom,1990,100+,100,-1,0.503,3.559,4.062
826,United Kingdom,1991,100+,100,-1,0.521,3.768,4.289
826,United Kingdom,1992,100+,100,-1,0.541,3.987,4.528
826,United Kingdom,1993,100+,100,-1,0.562,4.214,4.776
826,United Kingdom,1994,100+,100,-1,0.582,4.445,5.027
826,United Kingdom,1995,100+,100,-1,0.601,4.678,5.279
826,United Kingdom,1996,100+,100,-1,0.617,4.908,5.525
826,United Kingdom,1997,100+,100,-1,0.634,5.142,5.776
826,United Kingdom,1998,100+,100,-1,0.653,5.382,6.035
826,United Kingdom,1999,100+,100,-1,0.679,5.634,6.313
840,United States of America,1950,100+,100,-1,1.2,5.067,6.267
840,United States of America,1951,100+,100,-1,1.276,5.05,6.326
